mass_taxed,fund,remaining_fund,granulates_inc,products_inc,bag_inc,total_FCCS,total_BECCS,total_CCS,total_FCCU,total_BCCU,total_CCU,total_Ppenalty,total_Qpenalty,total_Qmethanol,potential_CCS,potential_CCU,n_plants
1054978.6640498256,508.21590238912205,31.88334197758391,0.45081617689417813,0.14668235523211906,0.011228353354064892,0,0,0,522.380497832868,639.8422863780341,1162.222784210902,8348518.85531173,-625443.6562902603,4590073.931165973,0,3987.069829167956,2
1108504.4784925147,538.9926617410423,187.0717362695632,0.38971509445360547,0.10263562114496624,0.005820055312640299,0,0,0,2180.9519624305553,2187.477699403765,4368.4296618343205,32047346.23425258,-5096455.912704626,16831020.650930192,0,4368.42966183432,10
1247157.5684711635,592.4957154885839,38.69529292155502,0.37876266353369936,0.09630147411579404,0.004672388627343782,0,0,0,609.4703975465654,730.3834783891946,1339.85387593576,9646734.856693814,-642972.5053617593,5291034.068201108,0,3739.4791791653406,3
1187418.875896282,553.9743711637325,31.38651607002626,0.38296191863736434,0.13665902722306272,0.008661947808085983,0,0,0,2193.4303544454606,2410.6253090957575,4604.055663541218,33450313.41851213,-4060314.204146531,17504876.429689858,0,4604.055663541219,10
1121683.6279997176,533.9078998101094,35.481559751706634,0.4208014389261463,0.09658731828616579,0.004108663440597197,0,0,0,1479.7260855374154,2260.349602962659,3740.0756885000746,25926146.677010994,-3795500.7556409207,15200194.187484542,0,3740.0756885000746,10
1108058.413188726,513.5983322312978,62.9106461015394,0.35429901037312167,0.11517520880329377,0.00373285153715855,0,0,0,637.5067869938939,765.2510091999013,1402.7577961937952,10170019.068470092,-775529.9710697635,5470634.855878414,0,3578.1188536303007,3
1076925.0775767898,482.11986520838985,526.6954517261821,0.38560679302158385,0.09570684727001641,0.006057154017626999,0,0,0,1563.3909489329194,2304.103538498478,3867.4944874313974,28121975.189388752,-961646.2930080786,14769947.051030422,0,3867.4944874313974,10
1094287.8164389594,494.2859171548525,417.88153564896896,0.34111591537866065,0.09269053767755822,0.0029566393690491984,0,0,0,1515.4431670815816,2008.492984752126,3523.9361518337073,24796347.560342472,-3638162.7444951856,14034876.599880075,0,3523.936151833708,10
1163937.2080448228,546.1772935338886,284.89716957715956,0.3919722696285351,0.1131041190596638,0.00543618897767412,0,0,0,1818.4402801405247,2044.2832934690687,3862.7235736095936,27480866.98186536,-2934733.4844356086,14999693.765406605,0,3862.7235736095936,10
1186667.486327211,560.4588288246711,624.3917030596756,0.4025725657521379,0.11869497685995559,0.006531926392386915,0,0,0,2199.0537748550964,1997.2189195007848,4196.272694355881,29475444.54831061,-4947935.120210675,16325452.950387595,0,4196.272694355881,10
1217901.1941411863,549.122316996894,15.527279206342726,0.35460271014452277,0.13129931854434837,0.004853807601056361,0,0,0,477.36100135815803,768.6244646912809,1245.9854660494389,8627112.996981476,-251223.89925003058,4828804.657923837,0,3846.980126427642,3
1122399.8554555206,493.18783031032876,3.423506150600474,0.3757622854522095,0.11063644389435544,0.0047368948279174405,0,0,0,702.4963494702778,971.2124162208113,1673.708765691089,11730049.020693332,-1216220.8882842625,6439811.745961001,0,4189.926335733436,3
1179389.0971025862,582.5907871843096,355.25035230579834,0.40614279551549226,0.1057128575182392,0.008391811215175859,0,0,0,1480.20258217957,2069.6966836233228,3549.899265802893,25171898.9138709,-5014139.630628148,13449027.486779774,0,3549.899265802893,10
1267611.02059877,562.6280063696289,3.15340969945386,0.4031937279591764,0.09428598214392081,0.003842799641062991,0,0,0,760.188197215857,1122.5290055953287,1882.7172028111859,13285359.088779766,-528784.2312547662,7472559.553129891,0,3980.2951420344903,4
1234213.9839174962,591.5010739427407,3.1213070745852747,0.45714612521287945,0.10342701397966803,0.003989622763490719,0,0,0,1156.9777779347537,2300.7863754283685,3457.764153363122,25458337.010293677,-5499968.149791667,13833317.880999174,0,3827.039936731999,8
1238576.1987517406,594.6455007082233,60.29166011910476,0.4308479303131946,0.1023360410091734,0.006381620297709177,0,0,0,794.374910744956,871.0375237113401,1665.412434456296,12154802.821787935,-1329739.0715386954,6382524.945732148,0,4093.1031971214434,3
1201477.8103345768,544.8426822212206,6.691843310785146,0.35866855722351343,0.10250282053399516,0.0057581063734725765,0,0,0,600.1262352968652,1007.3966858120453,1607.5229211089104,11753889.658415563,-2609799.1388183227,6501855.247386557,0,4024.238123451698,3
1250088.70331462,564.3621460149976,499.091017026078,0.3368994174546156,0.13265762055167002,0.008953011108014396,0,0,0,1778.4811991001259,2274.2361792188067,4052.717378318933,28800568.028867647,-2313033.780827222,16025701.117032496,0,4052.7173783189332,10
1215483.9515986762,542.8649057887144,30.4022692693421,0.42544700159404325,0.13328002600571656,0.005625417563389767,0,0,0,924.1177232506736,1194.4125117806775,2118.5302350313514,14892585.830377048,-3214208.3162281234,8536032.095007464,0,3693.719774489956,5
1168152.7359760653,540.6401400489683,22.702250578563785,0.4223179277410882,0.10539308164643542,0.009747817578793082,0,0,0,1750.7480685263636,2257.8519183863627,4008.5999869127263,28537890.00489334,-2466631.3529968765,15525355.932167122,0,4008.599986912727,10
